"title","url","image","openTypeList","detail","baseInfoKeyList","baseInfoValueList"
"枸桔","http://www.baike.com/wiki/枸桔","http://a3.att.hudong.com/52/16/50200009239445155794167408762_s.jpg","农作物##植物##生物##自然##观赏植物","枸桔，正名叫做枳，是中国独有的树种，为落叶灌木或小乔木，高1～5米。性喜光，喜温暖湿润气候。枸桔抗病力强，耐寒，喜微酸性土壤，不耐碱，发枝力强，耐修剪，主根浅、须根多。其枝条绿而多刺，春季叶前开花，秋季黄果累累，是园林绿篱或屏障的优选植物之一，在黄河流域以南地区多有栽培。春闻香花，秋赏黄果，宜作刺篱及屏障树，公园，庭院、居民区、工厂、街头绿地都可应用。是嫁接柑橘类的砧木。","中文学名：##别名：##外文名：##拉丁学名：##界：##门：##纲：##亚纲：##目：##亚目：##科：##亚科：##属：##种：##分布区域：","枳##枸桔，臭橘，臭杞，雀不站##Poncirus##Poncirus trifoliata (L.) Raf.##植物界##被子植物门##双子叶植物纲##原始花被亚纲##芸香目##芸香亚目##芸香科##柑橘亚科##枳属##枸桔##中国长江流域"
"柑桔大实蝇","http://www.baike.com/wiki/柑桔大实蝇","http://a2.att.hudong.com/37/47/20300543529190144629471449084_s.jpg","农作物##农学名词##植物##自然","柑桔大实蝇，拉丁名Bactrocera（Tetradacus）minax （Enderlein）。动物界，节肢动物门，昆虫纲，有翅亚纲，属双翅目，实蝇科。世界分布于不丹、印度（西孟加拉）、锡金、日本。中国分布于四川、重庆、贵州、云南、广西、湖南、湖北、陕西、台湾等省（区）市。","中文学名：##界：##门：##纲：##亚纲：##目：##科：","柑桔大实蝇##动物界##节肢动物门##昆虫纲##有翅亚纲##属双翅目##实蝇科"
"柑蛆","http://www.baike.com/wiki/柑蛆","http://a3.att.hudong.com/55/89/50200009239445155384894521982_s.jpg","农作物##动物##寄生虫##自然","柑桔大实蝇（Enderlein）隶属于双翅目，芒角亚目，实蝇科，果实蝇属，大实蝇亚属；是危害柑梧、柚类的重要检疫害虫，也是国际检疫性害虫之一。 柑橘大实蝇 (Enderlein)俗称“柑蛆”，又名桔大食蝇，柑桔大果蝇。被害果称“蛆果”、“蛆柑”，属双翅目，实蝇科，俗称柑蛆。","中文学名：##界：##门：##纲：##分布区域：##体征：##成虫体长：##翅展：","柑蛆##动物界##节肢动物门##昆虫纲##四川省、贵州省、云南省等地##柑桔大实蝇是检疫对象，属双翅目，实蝇科，俗称柑蛆。 成虫体长10-13mm，翅展约21mm，全体呈淡##10-13mm##约21mm"
"桂春豆1号","http://www.baike.com/wiki/桂春豆1号","//www.huimg.cn/entry/images/summary_default270x233.png","农作物##生物##自然","桂春豆1号，平均生育期103天，属春大豆中熟品种。","中文学名：##界：##门：##纲：##目：##科：##属：","桂春豆1号##植物界##被子植物门##双子叶植物纲##豆目##豆科##大豆属"
"桂糖24号","http://www.baike.com/wiki/桂糖24号","http://a4.att.hudong.com/83/86/01300544542633151427860975223_s.jpg","农作物##植物##生物##自然","桂糖24号是广西壮族自治区甘蔗研究所以桂糖71-5×崖城84-153杂交选育而成的，崖城84-153来源于海南甘蔗育种场。该品种符合广西甘蔗品种审定标准，通过审定，可在整个广西甘蔗区种植。","中文学名：##界：##门：##纲：##目：##科：","桂糖24号##植物界##被子植物门##单子叶植物纲##禾本目##禾本科"
"桂引5号","http://www.baike.com/wiki/桂引5号","http://a0.att.hudong.com/47/68/20300543497789144602682952482_s.jpg","农作物##植物##生物##自然","桂引5号是广西甘蔗研究所于1998年12月从巴西引进，经过5年严格系统试验选育而成的新品种。桂引5号甘蔗品种是广西壮族自治区甘蔗研究所、农业部甘蔗生理生态与遗传改良重点开放实验室1998年12月从巴西圣保罗商业大学引进，经过5年的系统试验培育而成，原品种名称为RB72/454。2005年通过广西自治区农作物品种审定委员会审定，品种审定编号：桂审蔗2005003号；2007年6月通过全国甘蔗品种鉴定委员会鉴定，品种鉴定编号：国品鉴甘蔗2007002。","中文学名：##界：##门：##纲：##属：","桂引5号##植物界##被子植物##双子叶植物##甘蔗属"
"桂糖26号","http://www.baike.com/wiki/桂糖26号","http://a1.att.hudong.com/15/75/20300543224648144661757645511_s.png","农作物##植物##生物##自然","桂糖26号甘蔗品种是广西壮族自治区甘蔗研究所、农业部甘蔗生理生态与遗传改良重点开放实验室以Pindar×桂糖11号（桂糖73-167）杂交选育。","中文学名：##界：##门：##纲：##亚纲：##目：##科：##亚科：##属：","桂糖26号##植物界##被子植物门##百合纲##鸭跖草亚纲##莎草目##禾本科##黍亚科##甘蔗属"
"宏优619","http://www.baike.com/wiki/宏优619","//www.huimg.cn/entry/images/summary_default270x233.png","农作物##生物##自然","宏优619--属于单子叶植物纲植物，为感温型三系杂交稻组合。早造全生育期比中9优207迟熟2～3天。","中文学名：##界：##门：##纲：##目：##科：##属：","宏优619##植物界##被子植物门 Magnoliophyta##单子叶植物纲 Liliopsida##禾本目 Poales##禾本科 Poaceae##稻属 Oryza"
"核杂9号","http://www.baike.com/wiki/核杂9号","//www.huimg.cn/entry/images/summary_default270x233.png","农作物##种子","核杂9号，为甘蓝型半冬性显性核不育三系杂交种，全生育期平均234天，上海市农业科学院作物育种栽培研究所选育。","中文学名：","核杂9号"
"惠丰3号","http://www.baike.com/wiki/惠丰3号","//www.huimg.cn/entry/images/summary_default270x233.png","农作物","惠丰3号，甘蓝新品种，山西省农科院蔬菜研究所选育，球叶脆嫩，风味品质好，抗病毒病、黑腐病、霜霉病等，适宜在华北地区作中早熟秋甘蓝栽培。","中文学名：","惠丰3号"
"核优202","http://www.baike.com/wiki/核优202","//www.huimg.cn/entry/images/summary_default270x233.png","农作物##生物##种子##自然","核优202，是由安徽省农业科学院作物研究所研制的品种。","中文学名：##界：##纲：##目：##科：","核优202##植物界##双子叶植物纲##甘蓝目##甘兰科"
"加氢作用","http://www.baike.com/wiki/加氢作用","//www.huimg.cn/entry/images/summary_default270x233.png","农作物","加氢作用 hydrogenation又称加氢，催化加氢( catalytichydrogenatio)。在石油馏分中加人氢分子的过程。主要分为两大类:加氢精制与加氢裂化。","",""
"家系选择","http://www.baike.com/wiki/家系选择","//www.huimg.cn/entry/images/summary_default270x233.png","农作物##农学名词","家系选择，以家系为单位，根据家系平均值高低进行的选择。","中文学名：","家系选择"
"拮抗","http://www.baike.com/wiki/拮抗","http://a1.att.hudong.com/13/96/50200009239445155330966165813_s.jpg","农作物##植物##自然##药学名词","拮抗是一种物质（或过程）被另一种物质（或过程）所阻抑的现象，包括代谢物间或药物间的拮抗作用。2种以上物质混合后的总作用小于每种物质分开来的作用之和也称为拮抗作用。 药物可解毒或可抵消处方中主药的副作用也称为拮抗作用，一种微生物活动而抑制或杀死另一种微生物也称拮抗作用。","中文名：##英文名：##定义：##包 括：##实 例：","拮抗##Antagonism##一种物质被另一种物质所阻抑##代谢物间或药物间的拮抗作用##胰岛素与胰高血糖素"
"揭薯16号","http://www.baike.com/wiki/揭薯16号","http://a0.att.hudong.com/81/69/20300543523714147593690950758_s.jpg","农业##农作物##植物##生物##自然","揭薯16号，为杂交番薯品种，株型半直立，顶叶绿色，叶形心齿，叶脉绿色，茎绿色，薯块外皮白色，薯肉淡黄色，薯形纺锤、美观，结薯性好，一般单株结薯3～4条，耐贮藏，萌芽性中等。干物质33.5%，食味84.6分，淀粉率24.9%，维生素C含量24.19mg/100g，高抗薯瘟病，薯瘟发病率7.5%，是生物学植物系统分类中植物界下一个的物种名称。","中文学名：##界：","揭薯16号##植物界"
"晋大53","http://www.baike.com/wiki/晋大53","http://a3.att.hudong.com/65/01/20300543498172144586014172934_s.jpg","农作物##植物","晋大53是由山西省农业大学选育的一种大豆品种，该品种来源于321/海94，适宜在山西、河北、河南、山东、陕西的部分地区种植。属亚有限结荚习性，在山西北部春播生育期130天。分枝5－6个；黄淮海中片夏播，生育期107天左右。单株有效分枝平均2个。株高100厘米左右。植株繁茂，圆叶，白花，棕毛。主茎节数20－25个，花多荚密，百粒重20～22克，籽粒椭圆形，黄种皮，褐脐。单株有效荚果数43.5个，单株粒数101.7粒，单株粒重15.6克，百粒重18.6克，籽粒椭圆形，黄种皮，褐脐。蛋白质含量40.06%，脂肪含量20.58%。抗旱性强，抗花叶病毒病。","中文学名：","晋大53"
"拮抗效应","http://www.baike.com/wiki/拮抗效应","http://a2.att.hudong.com/53/42/50200009239445155795428092614_s.jpg","农作物","拮抗效应，是指两种养分之间的相互抑制的效应。养分之间的拮抗作用主要发生在具有相似化学性质的离子之间。阴离子和阳离子之间也可以发生拮抗作用，但是这种拮抗作用大都是间接的，主要是磷酸根与这些金属元素在溶液或土壤中发生了沉淀反应引起的。农业生产上经常会发生这种现象，补充了某一种金属营养元素后，导致了另外一种金属营养元素的缺乏。例如，在有效镁或钾低的土壤上，大量施用石灰可能进一步加重植物的缺镁和缺钾。","",""
"晋豆23号","http://www.baike.com/wiki/晋豆23号","//www.huimg.cn/entry/images/summary_default270x233.png","农作物##植物","晋豆23号是一种大豆品种，由山西省农科院经济作物研究所选育，1999年由山西省农作物品种审定委员会审定，该品种抗旱性强，抗病毒病有能力强。","中文学名：","晋豆23号"
"晋遗31号","http://www.baike.com/wiki/晋遗31号","//www.huimg.cn/entry/images/summary_default270x233.png","农作物##生物##自然","山西省农业科学院作物遗传研究所培育的大豆新品种。该品种平均生育期134天，圆叶，白花，无限或亚有限结荚习性。株高91.0厘米。春播在4月下旬～5月上旬。每亩密度0.8万～1.0万株。每亩施农家肥2000千克、过磷酸钙40千克、氮肥15千克。","中文学名：##界：##门：##纲：##目：","晋遗31号##植物界##被子植物门##双子叶植物纲##豆目"
"懒人稻","http://www.baike.com/wiki/懒人稻","http://a3.att.hudong.com/76/03/20200006191396154864032458945_s.jpg","农作物##植物##生物##自然","越年再生糯稻俗称“懒人稻”，不需每年播种、插秧，只需栽一次即可多年收割。 “懒人稻”像韭菜、菊苣、苜蓿、狼尾草一样，只栽一次就可多年收割。","中文学名：##界：##门：##纲：##目：##科：##亚科：##属：","懒人稻##植物界##被子植物门(Angiospermae)##单子叶植物纲(Monocotyledoneae)##禾本目(Poales)##禾本科(Poaceae；Gramineae)##禾亚科(Agrostidoideae)##稻属(Oryza)"
"李继军","http://www.baike.com/wiki/李继军","http://a1.att.hudong.com/33/88/50200014992522154996886935003_s.jpg","","李继军（LiJiJun）男，1965年6月出生，河南柘城人，中共党员。现任河南秋乐种业科技股份有限公司总经理。比较出名的还有和湖南省环保厅党组成员、副厅长。","中文名：##出生日期：##性别：##籍贯：##民族：##职业：##毕业院校：##政党：##主要成就：##所获荣誉：","李继军##1965年6月##男##河南柘城##汉族##河南秋乐种业科技股份有限公司总经理##澳门科技大学##中国共产党##完成了国家863项目“优质高产高效杂交玉米种子产业化技术研究与开发##河南省商丘星火科技试验区建设，1996年10月获河南省星火奖贰等奖"
